StudentID,Age,Gender,Ethnicity,ParentalEducation,StudyTimeWeekly,Absences,Tutoring,ParentalSupport,Extracurricular,Sports,Music,Volunteering,GPA,GradeClass,,,,
2184,18,Male,Caucasian,None,3.17,10,Yes,Moderate,No,No,Yes,No,2.42,D,,,,
2185,18,Female,Caucasian,Bachelors,16.25,19,Yes,High,Yes,No,No,No,2.13,D,,,,
2186,18,Male,Caucasian,Bachelors,2.65,20,No,Low,No,No,No,Yes,1.03,F,,,,
2187,18,Female,Asian,Some College,4.67,20,Yes,High,No,No,No,Yes,1.51,F,,,,
2188,15,Male,Caucasian,High School,9.07,20,No,Moderate,Yes,Yes,Yes,No,1.79,F,,,,
2189,17,Male,Caucasian,Bachelors,10.34,26,Yes,None,No,No,No,No,0.6,F,,,,
2190,18,Male,Asian,Bachelors,15.27,18,No,Moderate,No,No,No,No,1.41,F,,,,
2191,17,Female,Caucasian,High School,8.95,22,No,None,No,Yes,Yes,No,1.24,F,,,,
2192,17,Female,Asian,Higher than Bachelors,15.8,18,No,High,Yes,No,No,No,1.93,F,,,,
2193,15,Male,Caucasian,None,12.37,17,No,High,No,Yes,No,No,2.32,D,,,,
2194,18,Male,Caucasian,High School,2.26,18,No,Moderate,Yes,Yes,No,No,1.82,F,,,,
2195,16,Male,Caucasian,Some College,3.13,10,No,Low,Yes,Yes,Yes,Yes,2.36,D,,,,
2196,15,Female,Asian,Some College,8.74,2,No,Low,No,No,No,No,2.79,C,,,,
2197,16,Male,Caucasian,Some College,7.94,7,Yes,Moderate,Yes,No,No,No,2.95,C,,,,
2198,17,Female,Caucasian,None,14.87,19,No,High,No,No,No,Yes,1.81,F,,,,
2199,17,Male,Other,Higher than Bachelors,11.61,18,Yes,Low,No,No,No,No,1.14,F,,,,
2200,15,Male,Caucasian,None,7.76,9,No,None,No,Yes,No,No,2.3,D,,,,
2201,15,Male,African American,High School,3.42,15,No,Moderate,Yes,No,No,No,1.68,F,,,,
2202,16,Male,African American,None,4.54,4,No,Moderate,No,No,No,No,2.75,C,,,,
2203,18,Male,Caucasian,Some College,11.51,19,Yes,Low,No,No,No,No,1.2,F,,,,
2204,16,Male,African American,Bachelors,8.47,8,Yes,Moderate,Yes,Yes,Yes,Yes,2.9,C,,,,
2205,15,Female,Caucasian,Some College,10.3,7,No,Moderate,Yes,No,No,No,2.68,C,,,,
2206,16,Male,African American,Bachelors,3.41,10,No,Moderate,Yes,No,No,No,2.3,D,,,,
2207,15,Female,Caucasian,None,13.26,15,No,Moderate,No,No,No,No,1.45,F,,,,
2208,16,Male,African American,Some College,17.05,6,No,High,No,Yes,No,No,2.98,C,,,,
2209,15,Male,Caucasian,Some College,5.16,14,Yes,None,No,No,Yes,Yes,1.42,F,,,,
2210,15,Female,African American,Some College,9.83,23,No,Low,Yes,No,No,No,0.93,F,,,,
2211,15,Male,Caucasian,None,19.51,28,No,Moderate,No,No,No,Yes,0.98,F,,,,
2212,18,Female,Caucasian,Some College,6.66,20,Yes,Moderate,Yes,No,No,Yes,1.38,F,,,,
2213,16,Female,Caucasian,Some College,11.9,19,Yes,Moderate,No,Yes,No,No,1.86,F,,,,
2214,16,Male,Caucasian,Some College,1.8,22,No,High,Yes,Yes,No,No,1.23,F,,,,
2215,16,Female,Asian,Some College,12.12,16,No,High,Yes,No,Yes,No,2.14,D,,,,
2216,15,Female,Caucasian,High School,1.79,5,No,Low,Yes,No,Yes,No,2.43,D,,,,
2217,16,Male,Other,Some College,19.18,14,No,High,No,No,No,No,2.26,D,,,,
2218,16,Female,Other,High School,14.31,7,No,Moderate,No,Yes,No,No,2.69,C,,,,
2219,15,Male,African American,Bachelors,15.76,6,Yes,Low,No,No,No,No,3.13,B,,,,
2220,17,Male,Caucasian,Some College,14.08,1,Yes,Very High,No,Yes,No,No,3.77,A,,,,
2221,15,Male,Caucasian,High School,11.79,29,No,High,No,Yes,No,No,0.8,F,,,,
2222,16,Male,Asian,Higher than Bachelors,9,12,No,Very High,Yes,Yes,No,No,2.96,C,,,,
2223,15,Female,Caucasian,Some College,17.17,29,No,Low,No,Yes,No,No,0.7,F,,,,
2224,17,Male,Caucasian,None,19.14,22,No,Low,Yes,No,Yes,No,1.19,F,,,,
2225,15,Male,African American,Some College,9.98,28,No,Moderate,No,Yes,No,No,0.3,F,,,,
2226,16,Female,Asian,High School,18.63,5,No,High,No,Yes,No,No,3.3,B,,,,
2227,17,Male,Asian,Bachelors,11.67,28,No,Low,No,No,No,No,0.21,F,,,,
2228,18,Male,Caucasian,Bachelors,10.77,4,No,High,Yes,Yes,Yes,No,3.53,A,,,,
2229,16,Female,African American,Higher than Bachelors,9.09,19,No,Moderate,No,Yes,No,No,1.61,F,,,,
2230,17,Female,Caucasian,Some College,4.19,0,No,Moderate,Yes,Yes,No,No,3.34,B,,,,
2231,17,Female,Caucasian,Some College,0.07,28,No,High,No,No,No,No,0.03,F,,,,
2232,18,Female,Asian,Some College,4.83,17,No,High,Yes,No,No,No,1.64,F,,,,
2233,15,Female,Caucasian,High School,10.19,14,No,None,No,No,No,No,1.71,F,,,,
2234,15,Female,Caucasian,Some College,7.6,22,No,Very High,No,Yes,Yes,No,1.49,F,,,,
2235,16,Female,Caucasian,Some College,8.97,9,No,Moderate,Yes,Yes,No,No,3,C,,,,
2236,18,Male,Asian,None,19.61,2,Yes,None,Yes,No,No,No,3.52,A,,,,
2237,15,Female,Asian,Some College,7.01,4,No,High,No,No,No,No,2.92,C,,,,
2238,18,Female,African American,Bachelors,9.04,23,No,Very High,Yes,Yes,No,No,1.36,F,,,,
2239,15,Female,Asian,Bachelors,2.67,28,No,High,No,No,No,No,0.21,F,,,,
2240,17,Male,Caucasian,None,0.96,12,No,High,Yes,No,Yes,No,2.23,D,,,,
2241,15,Male,Caucasian,None,15.51,7,Yes,High,No,Yes,No,No,3.16,B,,,,
2242,18,Female,Caucasian,High School,11.41,21,Yes,Very High,No,No,Yes,No,1.99,F,,,,
2243,17,Female,Caucasian,Bachelors,15.21,20,No,None,No,No,No,Yes,1,F,,,,
2244,17,Female,Caucasian,High School,3,28,No,High,Yes,Yes,No,No,0.52,F,,,,
2245,17,Male,Other,Some College,11.44,1,No,High,Yes,No,No,No,3.46,B,,,,
2246,18,Male,Caucasian,High School,5.07,8,No,None,No,Yes,No,No,1.99,F,,,,
2247,16,Female,Caucasian,Some College,4.56,16,No,Moderate,Yes,No,No,Yes,1.68,F,,,,
2248,16,Male,Caucasian,High School,0.23,26,No,Moderate,No,No,No,No,0.11,F,,,,
2249,16,Female,Caucasian,Some College,2.61,17,No,High,Yes,No,No,Yes,1.91,F,,,,
2250,18,Male,Other,High School,6.19,12,No,None,No,No,No,No,1.2,F,,,,
2251,17,Male,Caucasian,Some College,2.34,0,Yes,High,No,No,No,No,3.22,B,,,,
2252,16,Female,Caucasian,High School,19.72,11,No,Low,No,No,No,No,2.19,D,,,,
2253,18,Female,Asian,Some College,6.17,19,No,Moderate,No,No,Yes,No,1.15,F,,,,
2254,16,Female,Caucasian,Bachelors,2.61,19,No,High,No,No,No,Yes,0.69,F,,,,
2255,15,Female,Caucasian,High School,3.98,20,No,Moderate,Yes,No,No,No,1.52,F,,,,
2256,16,Male,Caucasian,Bachelors,11.75,4,Yes,Moderate,No,No,No,No,3.17,B,,,,
2257,16,Male,African American,Some College,1.28,7,No,None,Yes,No,No,No,1.81,F,,,,
2258,17,Male,Other,High School,17.25,26,Yes,High,Yes,No,No,No,1.12,F,,,,
2259,18,Female,Asian,Some College,19.23,14,No,Very High,No,No,No,No,2,D,,,,
2260,17,Male,Caucasian,High School,4.93,26,Yes,Very High,No,No,No,No,0.89,F,,,,
2261,17,Female,Asian,Some College,9,2,Yes,High,Yes,Yes,No,No,3.98,A,,,,
2262,17,Male,Caucasian,Some College,0.44,5,No,Low,Yes,No,No,No,2.33,D,,,,
2263,17,Female,Caucasian,High School,12.81,27,No,Low,Yes,No,Yes,No,0.61,F,,,,
2264,17,Female,Caucasian,Some College,8.28,12,Yes,Low,Yes,Yes,Yes,No,2.71,C,,,,
2265,16,Male,Caucasian,Bachelors,5.4,11,No,Moderate,No,No,Yes,No,2.1,D,,,,
2266,17,Female,African American,Bachelors,4.14,18,No,Low,Yes,No,No,No,1.18,F,,,,
2267,17,Female,African American,Some College,13.08,28,No,Low,No,No,Yes,No,0.56,F,,,,
2268,18,Male,Other,Higher than Bachelors,8.32,17,No,High,No,No,No,No,1.17,F,,,,
2269,15,Female,African American,Some College,3.59,23,No,Moderate,Yes,No,No,Yes,0.92,F,,,,
2270,16,Female,African American,High School,13.78,0,No,High,Yes,No,No,No,3.84,A,,,,
2271,16,Female,Caucasian,Bachelors,11.3,24,No,Very High,Yes,Yes,No,No,1.21,F,,,,
2272,16,Male,Caucasian,Some College,17.17,26,No,High,No,No,Yes,No,0.96,F,,,,
2273,17,Male,African American,Some College,2.35,6,Yes,High,Yes,No,No,No,2.5,C,,,,
2274,17,Female,Caucasian,Some College,15.71,11,No,High,Yes,No,No,No,2.46,D,,,,
2275,17,Male,Asian,Bachelors,13.47,9,Yes,Moderate,Yes,No,No,No,2.65,C,,,,
2276,18,Female,Caucasian,Bachelors,2.3,28,Yes,None,No,No,No,No,0.38,F,,,,
2277,15,Female,Caucasian,Some College,13.9,11,Yes,None,Yes,Yes,No,No,2.4,D,,,,
2278,17,Female,Caucasian,High School,8.83,10,Yes,Low,No,Yes,Yes,No,2.6,C,,,,
2279,15,Female,Caucasian,Some College,18.9,3,Yes,High,Yes,Yes,No,No,4,A,,,,
2280,18,Female,Caucasian,Some College,2.83,18,Yes,Very High,Yes,No,No,No,1.42,F,,,,
2281,16,Male,Asian,High School,12.86,5,No,Very High,Yes,Yes,No,No,3.43,B,,,,
2282,17,Female,Caucasian,Some College,7.64,24,No,None,No,No,No,Yes,0.13,F,,,,
2283,15,Male,African American,Some College,19.14,8,Yes,Very High,No,No,No,No,2.93,C,,,,
2284,15,Male,Caucasian,High School,6.6,19,No,Moderate,No,No,No,No,0.95,F,,,,
2285,17,Female,Caucasian,High School,19.24,9,Yes,High,No,Yes,No,No,3,C,,,,
2286,16,Female,Caucasian,High School,18.03,4,Yes,Low,Yes,No,No,No,3.06,B,,,,
2287,16,Male,Asian,Bachelors,5.41,26,No,None,No,No,No,No,0,F,,,,
2288,16,Male,Caucasian,High School,16.07,12,Yes,Moderate,No,Yes,No,Yes,2.75,C,,,,
2289,18,Male,Asian,High School,19.91,8,No,High,Yes,No,Yes,Yes,3.21,B,,,,
2290,15,Female,Caucasian,Some College,5.05,1,No,Low,No,No,Yes,No,3.42,B,,,,
2291,15,Male,Asian,High School,8.74,17,No,Low,Yes,No,No,Yes,1.47,F,,,,
2292,15,Female,Caucasian,None,10.4,20,No,Very High,No,No,No,No,1.55,F,,,,
2293,18,Female,African American,High School,5.9,0,No,Very High,No,No,No,No,3.55,A,,,,
2294,15,Female,African American,Some College,0.31,23,No,None,Yes,No,No,No,0.19,F,,,,
2295,18,Male,Other,Some College,4.4,20,No,High,No,No,No,No,1.35,F,,,,
2296,16,Female,Caucasian,High School,5.64,11,Yes,Moderate,No,Yes,No,No,2.14,D,,,,
2297,17,Female,Caucasian,Some College,8.87,9,No,Moderate,No,Yes,No,Yes,2.47,D,,,,
2298,15,Female,Caucasian,Higher than Bachelors,3.42,1,No,Moderate,No,Yes,No,No,3.21,B,,,,
2299,15,Female,Asian,High School,17.47,27,No,Moderate,Yes,No,No,No,0.45,F,,,,
2300,16,Female,African American,High School,14.1,8,Yes,Moderate,Yes,No,No,No,2.81,C,,,,
2301,17,Male,Asian,High School,1.7,1,Yes,Moderate,No,No,No,No,3,C,,,,
2302,18,Female,Caucasian,Some College,13,22,No,Moderate,Yes,Yes,No,Yes,1.18,F,,,,
2303,17,Female,Caucasian,Some College,13.07,23,No,High,Yes,Yes,Yes,No,1.67,F,,,,
2304,16,Male,Caucasian,High School,19.12,29,Yes,High,Yes,Yes,No,No,1.62,F,,,,
2305,16,Female,Other,Some College,0.06,21,No,Moderate,No,No,No,Yes,0.52,F,,,,
2306,17,Male,African American,None,4.96,13,No,Low,Yes,No,No,No,1.95,F,,,,
2307,18,Female,Other,Some College,18.56,10,No,High,No,Yes,No,No,2.82,C,,,,
2308,18,Male,Caucasian,Some College,18.64,22,No,High,Yes,No,No,No,1.25,F,,,,
2309,15,Male,African American,High School,14.41,10,Yes,High,Yes,No,No,No,2.76,C,,,,
2310,18,Female,African American,Some College,15.32,16,No,Moderate,No,Yes,No,No,1.92,F,,,,
2311,17,Female,Caucasian,High School,1.83,3,No,Low,No,No,No,No,2.73,C,,,,
2312,16,Female,Asian,Some College,10.28,12,No,High,No,No,No,No,2.23,D,,,,
2313,15,Male,Other,None,4.63,6,Yes,Moderate,No,No,Yes,No,2.61,C,,,,
2314,15,Male,Asian,Bachelors,3.62,15,Yes,Very High,No,No,Yes,No,2.2,D,,,,
2315,16,Male,Asian,High School,16.21,0,Yes,High,Yes,No,No,No,3.34,B,,,,
2316,18,Female,Caucasian,Bachelors,2.7,12,No,Low,No,No,No,No,1.72,F,,,,
2317,16,Male,Caucasian,High School,9.37,0,No,Moderate,No,Yes,Yes,Yes,3.29,B,,,,
2318,18,Male,Other,Some College,18.77,10,Yes,High,No,No,No,No,2.56,C,,,,
2319,16,Female,Caucasian,High School,3.72,5,No,Moderate,No,No,No,No,2.36,D,,,,
2320,17,Male,Asian,Bachelors,19.56,19,Yes,Moderate,No,No,No,No,1.5,F,,,,
2321,18,Male,Asian,High School,19.89,2,No,High,Yes,No,No,No,3.52,A,,,,
2322,17,Female,African American,High School,11.11,11,No,High,No,No,No,No,2.4,D,,,,
2323,15,Male,Other,Some College,3.4,4,No,Low,Yes,Yes,Yes,Yes,2.52,C,,,,
2324,16,Female,Caucasian,None,6.32,8,Yes,Moderate,No,No,No,No,2.44,D,,,,
2325,15,Female,Caucasian,High School,8.49,25,Yes,Very High,Yes,No,No,No,1.28,F,,,,
2326,15,Female,Caucasian,Bachelors,6.19,25,No,Very High,No,Yes,No,No,1.1,F,,,,
2327,15,Female,Caucasian,Higher than Bachelors,5.61,11,No,High,Yes,No,No,No,2.19,D,,,,
2328,15,Female,Caucasian,High School,19.44,29,Yes,Very High,Yes,No,Yes,No,1.58,F,,,,
2329,16,Male,Caucasian,Bachelors,3.07,29,No,Moderate,Yes,No,No,No,0.48,F,,,,
2330,15,Male,Asian,Some College,14.67,27,Yes,Moderate,Yes,No,No,No,1.21,F,,,,
2331,16,Female,Other,High School,0.01,26,No,Moderate,Yes,No,No,No,0.26,F,,,,
2332,16,Female,Caucasian,Some College,11.92,9,No,Low,Yes,No,No,No,2.71,C,,,,
2333,17,Male,Caucasian,Some College,18.32,18,No,Moderate,Yes,No,No,No,1.53,F,,,,
2334,18,Female,Other,Higher than Bachelors,5.76,4,No,Moderate,Yes,Yes,No,Yes,3.13,B,,,,
2335,18,Female,Caucasian,High School,3.71,25,No,High,Yes,No,No,No,1,F,,,,
2336,16,Female,Caucasian,Some College,13.03,4,No,High,No,No,No,Yes,3.37,B,,,,
2337,17,Male,Caucasian,None,14.25,8,No,High,No,No,No,No,2.79,C,,,,
2338,16,Male,African American,High School,13.76,26,No,Moderate,Yes,No,No,No,0.67,F,,,,
2339,16,Female,Caucasian,None,6.39,27,No,Low,No,No,No,No,0.34,F,,,,
2340,16,Female,Other,Higher than Bachelors,5.04,25,Yes,Moderate,Yes,No,No,No,0.89,F,,,,
2341,17,Male,Caucasian,Bachelors,19.12,26,No,High,No,Yes,Yes,No,1.51,F,,,,
2342,18,Male,African American,Some College,18.47,19,No,Low,No,Yes,Yes,No,1.71,F,,,,
2343,17,Female,Caucasian,Some College,9.15,16,No,Moderate,Yes,No,No,Yes,1.97,F,,,,
2344,15,Female,Caucasian,High School,16.92,9,No,Moderate,No,Yes,No,No,2.63,C,,,,
2345,17,Male,African American,High School,9.05,20,Yes,High,No,No,No,No,1.67,F,,,,
2346,17,Male,Asian,High School,8.49,0,No,High,No,No,No,No,3.09,B,,,,
2347,17,Male,Asian,High School,3.14,21,Yes,High,No,Yes,No,Yes,1.64,F,,,,
2348,17,Female,African American,Some College,8.53,27,No,Moderate,Yes,Yes,No,No,0.34,F,,,,
2349,18,Male,Other,Some College,10.75,15,No,Moderate,No,No,Yes,Yes,1.93,F,,,,
2350,15,Female,Asian,None,0.45,25,No,Low,Yes,No,No,No,0.45,F,,,,
2351,18,Male,Asian,None,8.88,25,Yes,Low,No,No,No,No,0.71,F,,,,
2352,18,Male,Caucasian,High School,15.63,14,Yes,Low,Yes,No,No,Yes,1.75,F,,,,
2353,17,Male,Caucasian,Some College,13.6,22,No,Low,No,Yes,No,No,0.97,F,,,,
2354,16,Male,Caucasian,Bachelors,12.7,16,Yes,Low,No,No,No,Yes,1.93,F,,,,
2355,16,Female,African American,Some College,18.19,25,No,Low,No,No,Yes,No,0.69,F,,,,
2356,18,Female,Caucasian,Bachelors,0.36,19,Yes,Low,No,No,No,No,0.73,F,,,,
2357,18,Male,Caucasian,Some College,11.14,24,No,High,No,No,No,Yes,0.68,F,,,,
2358,17,Female,Asian,High School,15.75,12,No,Very High,Yes,Yes,No,No,3.02,B,,,,
2359,18,Male,Asian,High School,10.83,0,No,High,No,Yes,Yes,No,3.73,A,,,,
2360,17,Male,Other,Bachelors,6.48,24,Yes,None,No,No,No,No,0.84,F,,,,
2361,16,Male,Caucasian,Some College,2.73,7,Yes,Moderate,No,No,No,No,2.58,C,,,,
2362,16,Male,African American,High School,17.75,4,Yes,High,Yes,No,No,No,3.37,B,,,,
2363,15,Female,Caucasian,Some College,9.42,5,Yes,Low,No,No,No,No,3.06,B,,,,
2364,16,Male,Caucasian,Some College,17.56,22,No,High,No,No,No,No,1.17,F,,,,
2365,18,Male,Caucasian,Some College,11.72,19,Yes,Moderate,No,No,No,No,1.35,F,,,,
2366,16,Female,Caucasian,Bachelors,13.48,29,Yes,Very High,Yes,No,No,No,1.12,F,,,,
2367,17,Male,Caucasian,Some College,16.09,13,No,High,Yes,No,Yes,No,2.58,C,,,,
2368,16,Male,Asian,Some College,13.18,21,No,High,No,Yes,No,No,1.63,F,,,,
2369,15,Male,Caucasian,None,7.96,22,No,High,No,No,No,Yes,0.93,F,,,,
2370,16,Female,Asian,None,10.27,10,Yes,Low,No,Yes,No,Yes,2.7,C,,,,
2371,17,Male,African American,High School,16.06,5,Yes,Low,Yes,No,No,No,2.96,C,,,,
2372,17,Female,Caucasian,None,7.47,10,Yes,Moderate,No,Yes,No,No,2.27,D,,,,
2373,18,Male,Caucasian,Some College,7.76,12,Yes,Low,Yes,No,No,No,1.75,F,,,,
2374,16,Male,Caucasian,Some College,1.91,11,Yes,Low,No,Yes,No,No,2.02,D,,,,
2375,17,Female,African American,High School,18.29,21,Yes,Moderate,No,No,No,No,1.68,F,,,,
2376,15,Male,Caucasian,Bachelors,1.82,1,Yes,High,No,Yes,Yes,No,3.66,A,,,,
2377,18,Male,Caucasian,High School,12.96,20,No,None,Yes,Yes,No,No,1.36,F,,,,
2378,15,Female,Caucasian,High School,8.26,2,No,Low,Yes,No,No,No,2.81,C,,,,
2379,16,Female,African American,High School,8.11,22,No,Moderate,Yes,No,No,No,1.3,F,,,,
2380,16,Female,Other,High School,13.59,3,Yes,Moderate,No,Yes,No,Yes,3.38,B,,,,
2381,16,Female,Caucasian,High School,1.34,16,No,Low,No,Yes,No,No,1.38,F,,,,
2382,18,Female,Asian,Some College,11.87,27,No,Very High,No,Yes,No,No,0.73,F,,,,
2383,17,Male,African American,Some College,15.44,27,No,Moderate,No,Yes,No,No,0.4,F,,,,
2384,18,Female,Other,Higher than Bachelors,16.56,21,No,Moderate,No,Yes,Yes,No,1.73,F,,,,
2385,15,Male,Asian,None,3.41,5,No,None,No,No,No,No,2.62,C,,,,
2386,18,Male,African American,High School,17.95,6,No,Moderate,No,No,Yes,Yes,2.99,C,,,,
2387,15,Male,African American,None,13.12,14,No,High,No,No,No,No,2.13,D,,,,
2388,18,Female,Asian,Some College,17.64,10,No,Low,Yes,No,Yes,No,2.71,C,,,,
2389,17,Female,Caucasian,None,9.71,23,No,Moderate,No,No,No,No,0.82,F,,,,
2390,15,Male,Caucasian,Bachelors,10.84,2,No,None,Yes,No,No,No,2.52,C,,,,
2391,16,Female,Caucasian,Some College,18.38,29,No,Very High,No,No,No,No,0.91,F,,,,
2392,16,Female,Asian,Some College,18,5,No,None,Yes,No,No,No,3.06,B,,,,
2393,18,Female,Asian,Some College,8.96,25,No,High,No,No,No,Yes,0.84,F,,,,
2394,16,Female,Caucasian,High School,5.49,1,No,Moderate,No,No,No,No,2.83,C,,,,
2395,15,Male,African American,High School,7.86,28,Yes,Moderate,Yes,No,No,No,0.79,F,,,,
2396,16,Male,Caucasian,High School,7.76,13,No,High,No,No,No,Yes,1.89,F,,,,
2397,17,Female,Caucasian,Some College,5.74,8,No,Low,Yes,Yes,No,No,2.7,C,,,,
2398,17,Male,Other,High School,5.37,17,No,Moderate,Yes,No,No,No,1.52,F,,,,
2399,18,Female,Caucasian,High School,17.22,18,No,Moderate,No,Yes,No,No,1.88,F,,,,
2400,15,Female,Caucasian,Higher than Bachelors,1.4,11,No,None,Yes,No,Yes,No,2.04,D,,,,
2401,17,Male,African American,None,13.55,12,No,High,Yes,No,No,No,2.52,C,,,,
2402,17,Male,Asian,Bachelors,3.46,25,No,None,No,No,No,No,0.14,F,,,,
2403,15,Male,Caucasian,Some College,6.89,11,No,High,Yes,No,No,No,1.97,F,,,,
2404,16,Female,African American,High School,1.23,11,No,Moderate,Yes,No,Yes,No,2.19,D,,,,
2405,16,Male,African American,High School,5.4,17,Yes,Low,No,No,Yes,No,1.72,F,,,,
2406,18,Female,Caucasian,High School,15.37,8,No,High,No,Yes,No,No,2.51,C,,,,
2407,16,Male,Caucasian,Some College,17.7,16,Yes,Moderate,No,Yes,Yes,No,2.43,D,,,,
2408,15,Male,African American,Some College,4.43,20,No,Moderate,Yes,Yes,No,No,1.36,F,,,,
2409,17,Female,Caucasian,Some College,9.27,15,No,Moderate,Yes,Yes,No,Yes,1.55,F,,,,
2410,16,Female,Other,Bachelors,9.41,16,No,Low,Yes,No,No,Yes,1.62,F,,,,
2411,18,Female,Asian,Some College,17.47,20,Yes,High,No,No,No,No,2.02,D,,,,
2412,16,Female,Other,High School,15.26,23,No,Moderate,No,No,No,Yes,0.98,F,,,,
2413,15,Female,Caucasian,High School,10.26,7,No,Low,Yes,No,No,Yes,2.06,D,,,,
2414,18,Female,Other,Bachelors,13.41,10,No,High,No,Yes,No,No,2.64,C,,,,
2415,16,Female,Caucasian,High School,16.95,23,No,None,Yes,Yes,No,No,1.35,F,,,,
2416,18,Female,Caucasian,None,0.19,1,Yes,Low,Yes,Yes,No,No,3.06,B,,,,
2417,15,Male,Caucasian,Some College,8.06,7,No,Moderate,No,Yes,No,No,2.51,C,,,,
2418,17,Female,Caucasian,Some College,18.14,11,No,High,No,No,No,No,2.34,D,,,,
2419,15,Female,African American,Bachelors,14.81,20,No,Very High,No,No,No,No,1.58,F,,,,
2420,15,Male,Caucasian,Some College,10.86,0,No,High,Yes,No,Yes,No,3.57,A,,,,
2421,15,Female,Caucasian,None,10.59,22,No,Moderate,Yes,Yes,No,No,1.6,F,,,,
2422,15,Male,African American,Bachelors,6.96,12,No,High,Yes,Yes,No,No,2.64,C,,,,
2423,17,Male,Caucasian,High School,10.41,21,No,Moderate,No,No,No,Yes,0.91,F,,,,
2424,17,Female,African American,High School,13.11,20,Yes,Low,No,No,No,No,1.58,F,,,,
2425,18,Male,Caucasian,Some College,8.37,16,No,Very High,Yes,No,Yes,No,1.79,F,,,,
2426,16,Female,Asian,None,14.28,13,Yes,Low,No,No,No,No,1.88,F,,,,
2427,17,Male,Asian,Some College,17.22,13,No,Moderate,Yes,Yes,No,No,2.56,C,,,,
2428,17,Male,Caucasian,High School,3.09,15,No,High,No,No,No,No,1.57,F,,,,
2429,16,Male,Caucasian,Some College,9.03,16,No,High,No,No,Yes,No,1.81,F,,,,
2430,17,Female,Caucasian,High School,8.16,5,Yes,None,No,No,No,No,2.58,C,,,,
2431,15,Female,Asian,Some College,13.75,25,No,None,No,Yes,No,Yes,0.53,F,,,,
2432,15,Male,Caucasian,Bachelors,5,27,No,Moderate,Yes,No,No,No,0.71,F,,,,
2433,16,Male,Caucasian,High School,12.81,6,No,Moderate,No,No,No,Yes,2.74,C,,,,
2434,18,Female,Caucasian,High School,17.55,25,Yes,Moderate,Yes,No,No,No,1.27,F,,,,
2435,18,Female,Caucasian,High School,8.36,25,No,Moderate,No,No,No,No,0.75,F,,,,
2436,16,Male,Caucasian,High School,18.22,0,No,Very High,No,No,No,No,3.75,A,,,,
2437,16,Male,Asian,Some College,19.86,24,No,Low,No,Yes,Yes,No,1.16,F,,,,
2438,15,Female,Caucasian,Some College,2.12,14,Yes,Moderate,No,Yes,No,No,1.87,F,,,,
2439,18,Female,Caucasian,High School,4.66,19,Yes,Moderate,No,No,No,No,1.07,F,,,,
2440,17,Female,Asian,High School,19.01,20,No,Low,Yes,No,No,No,1.31,F,,,,
2441,15,Female,Asian,High School,19.17,17,No,Low,No,Yes,No,No,1.7,F,,,,
2442,16,Female,Caucasian,Some College,1.95,29,Yes,Very High,No,No,No,No,0.54,F,,,,
2443,18,Male,Caucasian,High School,0.3,27,Yes,High,No,No,No,No,0.34,F,,,,
2444,17,Female,Caucasian,Higher than Bachelors,3.22,25,No,Low,No,No,No,Yes,0.27,F,,,,
2445,17,Male,Other,Some College,19.92,12,Yes,High,No,No,No,No,2.5,C,,,,
2446,15,Female,Caucasian,High School,3.6,23,No,Low,Yes,No,No,No,0.53,F,,,,
2447,18,Male,Other,Some College,10.05,29,No,High,No,Yes,Yes,No,0.82,F,,,,
2448,18,Female,African American,Bachelors,16.97,1,Yes,None,No,Yes,No,No,3.41,B,,,,
2449,16,Female,African American,Some College,0.41,18,No,High,Yes,No,No,No,1.35,F,,,,
2450,18,Male,Caucasian,High School,12.09,14,Yes,None,No,Yes,No,Yes,2.03,D,,,,
2451,18,Male,Caucasian,High School,5.54,11,No,Moderate,No,No,Yes,No,1.77,F,,,,
2452,15,Female,Caucasian,Bachelors,17.25,14,No,High,No,No,Yes,No,1.99,F,,,,
2453,18,Female,Caucasian,Some College,5.67,24,Yes,Low,No,No,Yes,No,0.75,F,,,,
2454,17,Female,African American,Some College,13.74,17,No,Moderate,No,No,No,No,1.49,F,,,,
2455,15,Female,Other,Bachelors,13.48,13,No,None,Yes,Yes,No,No,2.16,D,,,,
2456,15,Female,African American,Bachelors,4.43,5,Yes,High,Yes,Yes,No,Yes,3.11,B,,,,
2457,16,Male,Asian,Bachelors,0.7,11,No,Moderate,Yes,Yes,No,No,2,F,,,,
2458,18,Male,Caucasian,None,8.18,19,No,Moderate,No,No,No,Yes,1.36,F,,,,
2459,16,Female,Caucasian,Some College,5.78,22,Yes,Very High,Yes,No,No,No,1.31,F,,,,
2460,17,Male,Caucasian,Some College,16.18,29,No,Moderate,No,No,No,No,0.59,F,,,,
2461,15,Male,African American,Some College,16.01,29,Yes,None,No,Yes,Yes,No,0.68,F,,,,
2462,15,Male,Other,Some College,9.14,5,Yes,High,No,No,No,No,2.82,C,,,,
2463,15,Female,African American,High School,12.13,25,No,High,No,No,Yes,No,0.74,F,,,,
2464,17,Male,Caucasian,Some College,12.09,29,No,Very High,Yes,No,No,Yes,0.73,F,,,,
2465,17,Female,Caucasian,Some College,16.54,8,Yes,Low,Yes,No,No,No,2.93,C,,,,
2466,16,Male,African American,None,8.5,29,No,Moderate,Yes,Yes,No,No,0.55,F,,,,
2467,16,Female,Caucasian,Some College,5.51,24,No,High,Yes,Yes,No,No,1.3,F,,,,
